NUMERO_BOLETIM;DATAHORA_BOLETIM;DATA_INCLUSAO;TIPO_ACIDENTE;DESC_TIPO_ACIDENTE;COD_TEMPO;DESC_TEMPO;COD_PAVIMENTO;PAVIMENTO;COD_REGIONAL;DESC_REGIONAL;ORIGEM_BOLETIM;LOCAL_SINALIZADO;VELOCIDADE_PERMITIDA;COORDENADA_X;COORDENADA_Y;HORA_INFORMADA;INDICADOR_FATALIDADE;VALOR_UPS;DESCRIÇÃO_UPS;DATA_ALTERACAO_SMSA;VALOR_UPS_ANTIGA;DESCRIÇÃO_UPS_ANTIGA
2021-028607256-001;14/06/202107:32;14/06/202108:27;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;40;0000604822.89;0007797768.11;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028609619-001;14/06/202108:43;14/06/202108:47;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000605929.12;0007790628.88;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028609844-001;14/06/202108:16;14/06/202108:48;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610762.22;0007795901.26;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028616993-001;14/06/202109:32;14/06/202109:39;H99002;OUTROSCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028621510-001;14/06/202109:09;14/06/202110:05;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612120.45;0007800328.32;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028625401-001;14/06/202109:57;14/06/202110:26;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000612243.08;0007797699.48;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028626672-001;14/06/202109:46;14/06/202110:33;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028633085-001;14/06/202110:32;14/06/202111:10;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611279.85;0007796782.62;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028641000-001;14/06/202110:08;14/06/202112:01;H04000;QUEDADEPESSOADEVEICULO;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000613193.86;0007800538.87;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028641510-001;14/06/202111:43;14/06/202112:04;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000606061.45;0007805971.87;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028650800-001;14/06/202112:51;14/06/202113:21;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000601990.20;0007790648.09;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028654429-001;14/06/202112:53;14/06/202113:46;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605800.43;0007802084.28;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-028657710-001;14/06/202113:21;14/06/202114:07;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608552.94;0007804629.43;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034160480-001;16/07/202110:30;16/07/202114:32;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000614140.94;0007797367.16;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034161590-001;16/07/202107:40;16/07/202114:36;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608388.65;0007793689.89;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034172378-001;16/07/202115:03;16/07/202115:19;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034176796-001;16/07/202114:57;16/07/202115:40;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000609561.95;0007798985.61;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034179549-001;16/07/202114:41;16/07/202115:52;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611067.48;0007794950.49;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034188314-001;16/07/202116:25;16/07/202116:32;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600286.30;0007790511.55;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034192366-001;16/07/202115:53;16/07/202116:51;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612041.06;0007793832.32;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034205774-001;02/07/202117:00;16/07/202117:52;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000611652.73;0007803657.05;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034212616-001;16/07/202117:40;16/07/202118:27;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000606977.96;0007790903.08;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034223343-001;16/07/202118:30;16/07/202119:27;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000605977.24;0007796442.02;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034226243-001;16/07/202119:14;16/07/202119:44;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000608625.97;0007809872.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034231049-001;22/06/202115:00;16/07/202120:13;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608501.12;0007794456.43;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034233771-001;16/07/202120:08;16/07/202120:32;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000611943.28;0007798628.05;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034238718-001;16/07/202120:20;16/07/202121:03;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600519.20;0007789689.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034240312-001;16/07/202120:00;16/07/202121:13;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612183.94;0007801414.41;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034244940-001;16/07/202120:39;16/07/202121:43;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608372.02;0007805667.88;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034246545-001;16/07/202121:18;16/07/202121:54;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000609856.56;0007792390.14;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034248412-001;16/07/202120:41;16/07/202122:04;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000609023.62;0007808634.98;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034252135-001;16/07/202122:21;16/07/202122:27;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000604949.27;0007797336.56;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034257467-001;16/07/202121:35;16/07/202123:03;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612649.35;0007796422.62;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034270228-001;17/07/202100:15;17/07/202100:49;H06001;ATROPELAMENTODEPESSOACOMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000605835.52;0007798623.87;SIM;SIM;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034279874-002;17/07/202102:08;17/07/202103:28;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609014.52;0007793023.78;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034294305-001;17/07/202107:23;17/07/202108:36;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000609087.51;0007799426.31;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034296031-001;17/07/202108:28;17/07/202109:00;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611861.14;0007805878.37;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034297484-001;17/07/202107:30;17/07/202109:17;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607360.19;0007794637.55;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034299364-001;17/07/202109:34;17/07/202109:40;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000604985.16;0007797363.20;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034300241-001;17/07/202109:24;17/07/202109:49;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610339.47;0007808241.51;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034300618-001;13/07/202116:00;17/07/202109:54;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000616724.73;0007805870.34;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034306524-001;17/07/202110:00;17/07/202110:49;H03002;QUEDADEVEICULOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000605799.68;0007798673.51;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034309922-002;17/07/202110:58;17/07/202111:26;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612905.96;0007796057.45;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034312196-001;17/07/202110:48;17/07/202111:53;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000613451.96;0007805429.90;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034321431-001;17/07/202112:47;17/07/202113:47;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612485.11;0007793582.74;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034323600-001;17/07/202112:20;17/07/202114:05;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000612945.29;0007798458.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034328280-001;14/07/202106:20;17/07/202114:39;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608838.86;0007801241.54;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034329479-001;17/07/202113:45;17/07/202114:46;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610966.69;0007806472.10;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034344408-001;17/07/202115:52;17/07/202116:17;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;30;0000609863.06;0007803550.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034354667-001;17/07/202116:29;17/07/202117:20;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612844.06;0007796650.65;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034357190-001;17/07/202117:35;17/07/202117:36;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000613036.08;0007794901.12;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034363627-001;17/07/202107:51;17/07/202118:15;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612240.60;0007802504.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034365914-001;17/07/202118:03;17/07/202118:28;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610168.36;0007806174.65;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034378640-001;17/07/202119:49;17/07/202119:52;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610828.27;0007807008.31;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034381159-001;17/07/202119:47;17/07/202120:11;H04000;QUEDADEPESSOADEVEICULO;1;BOM;1;ASFALTO;20;LESTE;POLICIAMILITAR;NÃO;0;0000614752.91;0007799899.08;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034388410-001;17/07/202120:43;17/07/202120:59;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606778.54;0007808201.77;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034391637-001;17/07/202114:00;17/07/202121:19;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000610357.58;0007802149.35;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034393805-001;17/07/202120:19;17/07/202121:33;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000605695.02;0007807691.76;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034398695-001;17/07/202120:42;17/07/202122:07;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000604086.47;0007793315.67;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034401060-001;17/07/202121:38;17/07/202122:22;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610301.16;0007805448.39;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034408216-001;17/07/202121:46;17/07/202123:11;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;60;0000612574.19;0007796723.65;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034426170-001;18/07/202100:57;18/07/202101:42;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034427372-001;18/07/202101:28;18/07/202101:57;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034428010-001;18/07/202102:01;18/07/202102:05;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608024.07;0007797211.94;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034428890-001;18/07/202101:09;18/07/202102:16;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611829.73;0007796649.40;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034433510-001;18/07/202101:25;18/07/202103:38;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611901.06;0007804937.61;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034434725-002;18/07/202103:42;18/07/202105:09;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034435983-001;18/07/202104:18;18/07/202104:46;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;60;0000612271.68;0007802241.64;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034438792-001;18/07/202105:51;18/07/202106:32;H99002;OUTROSCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000605859.45;0007798641.15;SIM;SIM;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034440118-001;18/07/202106:22;18/07/202107:00;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611832.94;0007807027.99;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034442158-001;18/07/202106:51;18/07/202107:31;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000604197.35;0007794420.23;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034445740-001;18/07/202107:57;18/07/202108:25;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612200.48;0007802629.61;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034449357-001;18/07/202108:17;18/07/202109:23;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;40;0000611401.99;0007795585.54;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034450678-001;18/07/202109:39;18/07/202109:42;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034451237-001;18/07/202107:33;18/07/202109:50;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600139.86;0007788086.01;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034452859-001;18/07/202109:07;18/07/202110:10;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605855.04;0007799255.74;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034465494-001;18/07/202112:25;18/07/202113:01;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611758.78;0007801903.36;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034466523-002;18/07/202111:00;10/08/202115:26;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIACIVIL;NÃO;0;0000608677.29;0007810145.53;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034475070-001;18/07/202114:07;18/07/202117:05;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000612734.06;0007797452.48;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-034475342-001;18/07/202113:35;18/07/202114:32;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000601526.81;0007787365.29;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040614350-001;23/08/202109:12;23/08/202110:12;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608504.59;0007806587.30;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040616424-001;23/08/202110:14;23/08/202110:24;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609364.81;0007802561.15;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040621847-001;23/08/202110:02;23/08/202110:57;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040622252-001;18/07/202105:50;23/08/202110:57;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIACIVIL;NÃO;0;0000608889.22;0007794458.40;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040630785-001;23/08/202111:23;23/08/202112:02;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000609129.69;0007796288.86;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040635800-001;22/08/202119:00;23/08/202112:52;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIACIVIL;NÃO;0;0000606773.95;0007797172.14;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040650550-001;23/08/202112:58;23/08/202114:16;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610673.54;0007796879.05;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-040651828-001;23/08/202113:42;23/08/202114:21;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611365.79;0007796633.28;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
